# TEST CONFIGURATION BEGIN
# FileStream(filename='export_dataframe_0v4.csv', target_idx=-1, n_targets=1, cat_features=None)
# [M0] HoeffdingTree(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, remove_poor_atts=False, split_confidence=1e-07, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=10, data_points_for_classification=False, max_samples=1000000, max_time=1000, metrics=['accuracy', 'running_time', 'model_size'], n_wait=200, output_file='summary_ht.txt', pretrain_size=10000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
73990,0.837812,0.795000,28.577709,3.265228,31.842937,2774.578125
74190,0.837960,0.885000,28.655789,3.282779,31.938568,2774.671875
74390,0.837981,0.845000,28.723522,3.296412,32.019934,2774.703125
74590,0.837988,0.840000,28.787773,3.310402,32.098176,2774.765625
74790,0.838164,0.895000,28.873365,3.325650,32.199016,2774.890625
74990,0.838323,0.890000,28.946512,3.335990,32.282502,2774.890625
75190,0.838374,0.855000,29.021270,3.347459,32.368729,2774.953125
75390,0.838349,0.830000,29.102071,3.358540,32.460611,2774.984375
75590,0.838506,0.890000,29.165907,3.370588,32.536495,2775.046875
75790,0.838541,0.850000,29.230506,3.380809,32.611315,2775.109375
75990,0.838606,0.860000,29.319078,3.390496,32.709573,2775.140625
76190,0.838610,0.840000,29.393332,3.402434,32.795766,2775.140625
76390,0.838690,0.865000,29.457930,3.412169,32.870099,2775.140625
76590,0.838799,0.875000,29.538195,3.424600,32.962794,2775.171875
76790,0.838787,0.835000,29.623436,3.440914,33.064351,2775.234375
76990,0.838896,0.875000,29.704397,3.454239,33.158636,2775.296875
77190,0.838943,0.855000,29.781997,3.463594,33.245591,2775.328125
77390,0.839110,0.895000,29.853818,3.472829,33.326648,2775.328125
77590,0.839142,0.850000,29.937560,3.484232,33.421792,2775.328125
77790,0.839248,0.875000,30.016740,3.496020,33.512759,2775.328125
77990,0.839368,0.880000,30.090198,3.507098,33.597296,2775.359375
78190,0.839399,0.850000,30.165107,3.517872,33.682980,2775.359375
78390,0.839211,0.775000,30.238502,3.529012,33.767514,2776.539062
78590,0.839140,0.815000,30.301241,3.539023,33.840264,2776.726562
78790,0.839099,0.825000,30.365656,3.550116,33.915772,2776.726562
78990,0.839000,0.805000,30.479668,3.561178,34.040846,2833.203125
79190,0.839147,0.890000,30.548198,3.571203,34.119401,2833.265625
79390,0.839337,0.905000,30.620369,3.582601,34.202970,2833.328125
79590,0.839411,0.865000,30.694791,3.592022,34.286814,2833.359375
79790,0.839413,0.840000,30.772709,3.602242,34.374951,2833.390625
79990,0.839557,0.890000,30.842605,3.612195,34.454800,2834.851562
80190,0.839587,0.850000,30.921201,3.622794,34.543996,2834.882812
80390,0.839602,0.845000,30.988151,3.634038,34.622189,2844.976562
80590,0.839603,0.840000,31.067501,3.645084,34.712584,2841.250000
80790,0.839364,0.755000,31.137041,3.660048,34.797089,2846.250000
80990,0.839380,0.845000,31.200912,3.671483,34.872395,2846.343750
81190,0.839438,0.860000,31.284255,3.682380,34.966635,2842.992188
81390,0.839426,0.835000,31.350826,3.694169,35.044995,2900.031250
81590,0.839469,0.855000,31.423633,3.704981,35.128613,2952.164062
81790,0.839457,0.835000,31.487614,3.714953,35.202568,2966.726562
81990,0.839306,0.785000,31.570678,3.729301,35.299979,3034.789062
82190,0.839335,0.850000,31.645823,3.741141,35.386964,3043.789062
82390,0.839406,0.865000,31.729914,3.754698,35.484612,3095.921875
82590,0.839490,0.870000,31.793696,3.765952,35.559648,3115.046875
82790,0.839519,0.850000,31.870650,3.777194,35.647844,3115.203125
82990,0.839425,0.805000,31.956340,3.790021,35.746361,3115.328125
83190,0.839426,0.840000,32.038029,3.801409,35.839438,3125.484375
83390,0.839332,0.805000,32.109047,3.813447,35.922494,3125.515625
83590,0.839321,0.835000,32.176761,3.826385,36.003146,3125.640625
83790,0.839282,0.825000,32.258815,3.837052,36.095867,3125.703125
83990,0.839230,0.820000,32.351083,3.847289,36.198371,3135.890625
84190,0.839097,0.790000,32.429340,3.859253,36.288592,3135.921875
84390,0.838978,0.795000,32.502262,3.870516,36.372778,3135.953125
84590,0.838995,0.845000,32.601747,3.881388,36.483136,3140.421875
84790,0.838890,0.800000,32.692567,3.892674,36.585242,3140.484375
84990,0.838720,0.775000,32.758138,3.903780,36.661918,3140.515625
85190,0.838644,0.810000,32.836288,3.915452,36.751740,3140.578125
85390,0.838740,0.875000,32.901681,3.926147,36.827828,3140.609375
85590,0.838717,0.830000,32.974230,3.939694,36.913924,3140.640625
85790,0.838734,0.845000,33.038398,3.951090,36.989488,3140.765625
85990,0.838645,0.805000,33.115802,3.963228,37.079031,3150.960938
86190,0.838701,0.860000,33.184879,3.974949,37.159828,3151.023438
86390,0.838613,0.805000,33.255780,3.985134,37.240914,3151.085938
86590,0.838577,0.825000,33.347441,3.998261,37.345702,3151.117188
86790,0.838594,0.845000,33.412175,4.009507,37.421682,3151.117188
86990,0.838494,0.800000,33.477629,4.020194,37.497823,3151.117188
87190,0.838329,0.775000,33.552129,4.032269,37.584398,3151.148438
87390,0.838243,0.805000,33.621888,4.043490,37.665378,3151.179688
87590,0.838222,0.830000,33.699458,4.055984,37.755442,3151.179688
87790,0.838136,0.805000,33.786416,4.066986,37.853402,3151.210938
87990,0.838051,0.805000,33.873743,4.077901,37.951645,3155.679688
88190,0.837967,0.805000,33.953362,4.088589,38.041951,3155.679688
88390,0.837832,0.785000,34.022755,4.099163,38.121918,3155.710938
88590,0.837672,0.775000,34.098769,4.112215,38.210985,3155.742188
88790,0.837602,0.810000,34.163218,4.123914,38.287132,3155.742188
88990,0.837544,0.815000,34.230097,4.135858,38.365954,3155.742188
89190,0.837513,0.825000,34.307760,4.147854,38.455614,3155.773438
89390,0.837368,0.780000,34.396456,4.158564,38.555020,3155.835938
89590,0.837274,0.800000,34.467239,4.171643,38.638882,3155.835938
89790,0.837293,0.845000,34.536295,4.182741,38.719037,3155.835938
89990,0.837313,0.845000,34.608357,4.193944,38.802302,3165.960938
90190,0.837232,0.805000,34.682315,4.203641,38.885957,3165.992188
90390,0.837139,0.800000,34.752413,4.214529,38.966943,3166.023438
90590,0.837109,0.825000,34.818506,4.224816,39.043321,3166.023438
90790,0.837042,0.810000,34.905132,4.235685,39.140816,3166.054688
90990,0.837062,0.845000,34.995036,4.250738,39.245774,3166.054688
91190,0.837069,0.840000,35.059733,4.261617,39.321350,3170.554688
91390,0.836978,0.800000,35.154771,4.272232,39.427003,3208.242188
91590,0.836985,0.840000,35.222980,4.283483,39.506463,3218.523438
91790,0.837029,0.855000,35.291144,4.294347,39.585490,3218.523438
91990,0.837000,0.825000,35.403093,4.303966,39.707059,3223.117188
92190,0.836959,0.820000,35.467348,4.314062,39.781410,3223.210938
92390,0.836820,0.780000,35.531270,4.324164,39.855435,3223.335938
92590,0.836695,0.785000,35.599480,4.335112,39.934592,3262.300781
92790,0.836498,0.755000,35.679728,4.354077,40.033804,3378.390625
92990,0.836482,0.830000,35.748805,4.378202,40.127007,3411.953125
93190,0.836334,0.775000,35.812137,4.399675,40.211812,3412.046875
93390,0.836199,0.780000,35.889727,4.420602,40.310329,3413.625000
93590,0.835993,0.750000,35.955598,4.436503,40.392101,3428.562500
93790,0.836014,0.845000,36.022432,4.448172,40.470604,3428.843750
93990,0.835929,0.800000,36.085288,4.459235,40.544523,3428.875000
94190,0.835796,0.780000,36.166715,4.470120,40.636835,3429.000000
94390,0.835782,0.830000,36.229116,4.480480,40.709596,3429.031250
94590,0.835839,0.860000,36.296637,4.491516,40.788153,3481.164062
94790,0.835755,0.800000,36.366653,4.503414,40.870066,3485.695312
94990,0.835671,0.800000,36.473231,4.517378,40.990609,3482.656250
95190,0.835681,0.840000,36.560598,4.530762,41.091360,3473.148438
95390,0.835609,0.805000,36.650942,4.544294,41.195236,3525.250000
95590,0.835572,0.820000,36.713654,4.555917,41.269571,3535.437500
95790,0.835618,0.855000,36.792141,4.565948,41.358088,3535.625000
95990,0.835581,0.820000,36.855284,4.577166,41.432450,3535.718750
96190,0.835394,0.755000,36.922017,4.588815,41.510832,3540.218750
96390,0.835324,0.805000,36.993787,4.600074,41.593861,3554.750000
96590,0.835370,0.855000,37.079640,4.611210,41.690849,3555.429688
96790,0.835346,0.825000,37.142653,4.621986,41.764639,3555.617188
96990,0.835230,0.785000,37.209087,4.632516,41.841604,3616.687500
97190,0.835149,0.800000,37.277215,4.643598,41.920813,3621.093750
97390,0.835046,0.790000,37.355152,4.654775,42.009927,3635.718750
97590,0.835034,0.830000,37.418898,4.665841,42.084739,3692.164062
97790,0.834932,0.790000,37.487197,4.677365,42.164562,3692.195312
97990,0.834864,0.805000,37.551586,4.687597,42.239183,3692.226562
98190,0.834853,0.830000,37.632746,4.698474,42.331220,3682.312500
98390,0.834842,0.830000,37.716700,4.709254,42.425954,3697.218750
98590,0.834594,0.725000,37.793085,4.721901,42.514986,3749.539062
98790,0.834673,0.870000,37.856939,4.734219,42.591158,3749.726562
98990,0.834663,0.830000,37.924057,4.745077,42.669134,3749.882812
99190,0.834540,0.780000,37.997419,4.756170,42.753589,3750.007812
99390,0.834609,0.865000,38.074934,4.766872,42.841807,3750.007812
99590,0.834565,0.815000,38.139881,4.778224,42.918105,3750.070312
99790,0.834532,0.820000,38.224338,4.789230,43.013568,3760.289062
99990,0.834511,0.825000,38.310324,4.801074,43.111398,3760.289062
100190,0.834446,0.805000,38.380644,4.812826,43.193470,3790.726562
100390,0.834458,0.840000,38.446257,4.823090,43.269347,3795.289062
100590,0.834338,0.780000,38.524067,4.833562,43.357629,3725.585938
100790,0.834328,0.830000,38.598001,4.844779,43.442781,3777.781250
100990,0.834319,0.830000,38.669313,4.855210,43.524522,3792.343750
101190,0.834353,0.850000,38.734815,4.866353,43.601168,3792.343750
101390,0.834387,0.850000,38.806281,4.877618,43.683899,3792.500000
101590,0.834258,0.775000,38.893470,4.887554,43.781024,3792.625000
101790,0.834096,0.760000,38.980271,4.898721,43.878992,3807.250000
101990,0.834011,0.795000,39.052511,4.909008,43.961519,3807.312500
102190,0.834024,0.840000,39.125103,4.919369,44.044473,3811.750000
102390,0.834037,0.840000,39.199942,4.930073,44.130015,3816.125000
102590,0.834071,0.850000,39.268238,4.940107,44.208346,3816.281250
102790,0.833998,0.800000,39.339406,4.950767,44.290172,3820.625000
102990,0.833892,0.785000,39.412598,4.960165,44.372763,3820.718750
103190,0.833948,0.860000,39.484292,4.970087,44.454379,3820.750000
103390,0.833929,0.825000,39.568058,4.981078,44.549135,3820.750000
103590,0.833889,0.815000,39.631934,4.992242,44.624176,3820.812500
103790,0.833817,0.800000,39.696221,5.003559,44.699781,3820.843750
103990,0.833755,0.805000,39.776801,5.016299,44.793100,3820.906250
104190,0.833726,0.820000,39.841488,5.026200,44.867688,3820.937500
104390,0.833729,0.835000,39.916838,5.037783,44.954621,3821.000000
104590,0.833700,0.820000,39.981551,5.048958,45.030508,3821.031250
104790,0.833608,0.790000,40.070966,5.059464,45.130430,3821.062500
104990,0.833547,0.805000,40.135498,5.070051,45.205549,3821.093750
105190,0.833372,0.750000,40.205117,5.082769,45.287886,3821.156250
105390,0.833239,0.770000,40.292951,5.094465,45.387416,3864.500000
105590,0.833243,0.835000,40.370233,5.105724,45.475957,3868.968750
105790,0.833225,0.825000,40.440533,5.118267,45.558801,3921.015625
105990,0.833198,0.820000,40.510822,5.128703,45.639525,3921.078125
106190,0.833181,0.825000,40.597414,5.143495,45.740909,3984.445312
106390,0.833154,0.820000,40.669650,5.154949,45.824599,3980.468750
106590,0.833064,0.790000,40.757187,5.165953,45.923140,3995.062500
106790,0.833058,0.830000,40.822635,5.177204,45.999838,3995.218750
106990,0.832959,0.785000,40.893888,5.189139,46.083027,3999.718750
107190,0.832860,0.785000,40.975517,5.201904,46.177422,3999.843750
107390,0.832762,0.785000,41.048234,5.214054,46.262287,3999.906250
107590,0.832633,0.770000,41.119679,5.227087,46.346766,3999.937500
107790,0.832536,0.785000,41.188828,5.238553,46.427381,4052.171875
107990,0.832500,0.815000,41.270750,5.249675,46.520425,4052.171875
108190,0.832475,0.820000,41.360317,5.263710,46.624027,4052.203125
108390,0.832378,0.785000,41.445592,5.277463,46.723055,4062.390625
108590,0.832312,0.800000,41.513662,5.288939,46.802601,4062.453125
108790,0.832247,0.800000,41.585995,5.301488,46.887484,4066.921875
108990,0.832263,0.840000,41.649445,5.313073,46.962517,4066.921875
109190,0.832228,0.815000,41.727338,5.324815,47.052152,4066.953125
109390,0.832123,0.780000,41.807719,5.336038,47.143758,4067.015625
109590,0.832068,0.805000,41.882434,5.346384,47.228818,4068.250000
109790,0.832014,0.805000,41.947443,5.360534,47.307977,4120.757812
109990,0.832090,0.870000,42.023076,5.371828,47.394904,4120.757812
110190,0.832106,0.840000,42.087686,5.383772,47.471458,4120.789062
110390,0.832082,0.820000,42.174192,5.396333,47.570524,4131.007812
110590,0.832018,0.800000,42.238442,5.408134,47.646575,4135.539062
110790,0.832073,0.860000,42.303421,5.419661,47.723082,4135.570312
110990,0.832089,0.840000,42.376415,5.433022,47.809437,4135.601562
111190,0.831966,0.770000,42.440559,5.445604,47.886163,4150.070312
111390,0.831933,0.815000,42.527630,5.456804,47.984435,4150.070312
111590,0.831978,0.855000,42.598385,5.468463,48.066849,4150.164062
111790,0.831896,0.790000,42.662709,5.481766,48.144474,4150.226562
111990,0.831863,0.815000,42.726612,5.493705,48.220317,4154.570312
112190,0.831791,0.795000,42.805678,5.507956,48.313634,4216.945312
112390,0.831738,0.805000,42.878927,5.519499,48.398425,4259.976562
112590,0.831686,0.805000,42.952906,5.531303,48.484209,4289.820312
112790,0.831722,0.850000,43.020225,5.543574,48.563799,4290.132812
112990,0.831680,0.810000,43.089030,5.555971,48.645001,4290.320312
113190,0.831657,0.820000,43.156930,5.566643,48.723572,4290.382812
113390,0.831663,0.835000,43.242289,5.579829,48.822117,4294.914062
113590,0.831631,0.815000,43.308757,5.592285,48.901041,4305.015625
113790,0.831628,0.830000,43.375885,5.604818,48.980703,4305.109375
113990,0.831567,0.800000,43.452316,5.616395,49.068711,4305.140625
114190,0.831574,0.835000,43.542335,5.627430,49.169765,4305.203125
114390,0.831580,0.835000,43.614793,5.639219,49.254012,4305.234375
114590,0.831511,0.795000,43.679155,5.650397,49.329551,4305.328125
114790,0.831441,0.795000,43.755939,5.663190,49.419129,4305.328125
114990,0.831419,0.820000,43.829455,5.674904,49.504359,4305.359375
115190,0.831340,0.790000,43.908001,5.685822,49.593823,4305.484375
115390,0.831395,0.860000,43.998208,5.697048,49.695256,4305.515625
115590,0.831354,0.810000,44.077546,5.709291,49.786837,4305.640625
115790,0.831352,0.830000,44.141464,5.719804,49.861268,4305.671875
115990,0.831387,0.850000,44.209333,5.732127,49.941461,4305.703125
116190,0.831384,0.830000,44.276829,5.742913,50.019742,4305.734375
116390,0.831325,0.800000,44.351244,5.755271,50.106515,4310.171875
116590,0.831313,0.825000,44.416971,5.765489,50.182461,4310.171875
116790,0.831301,0.825000,44.489756,5.778724,50.268481,4310.203125
116990,0.831234,0.795000,44.567306,5.790848,50.358154,4311.625000
117190,0.831250,0.840000,44.632264,5.803824,50.436088,4311.812500
117390,0.831220,0.815000,44.713473,5.815459,50.528932,4368.195312
117590,0.831208,0.825000,44.787611,5.827311,50.614922,4417.226562
117790,0.831187,0.820000,44.865199,5.839508,50.704707,4441.945312
117990,0.831194,0.835000,44.944715,5.850305,50.795020,4456.476562
118190,0.831174,0.820000,45.014017,5.862854,50.876871,4460.820312
118390,0.831172,0.830000,45.089469,5.873994,50.963463,4460.851562
118590,0.831179,0.835000,45.162714,5.885205,51.047919,4461.070312
118790,0.831103,0.790000,45.265574,5.897699,51.163273,4461.101562
118990,0.831073,0.815000,45.333279,5.910647,51.243926,4465.609375
119190,0.831071,0.830000,45.413189,5.921317,51.334507,4465.609375
119390,0.831079,0.835000,45.477949,5.934111,51.412060,4465.671875
119590,0.831058,0.820000,45.546778,5.944726,51.491504,4465.703125
119790,0.831020,0.810000,45.621695,5.957729,51.579424,4465.765625
119990,0.831064,0.855000,45.706184,5.969173,51.675358,4465.890625
120190,0.831116,0.860000,45.776592,5.981543,51.758135,4465.890625
120390,0.831069,0.805000,45.856441,5.993080,51.849521,4465.890625
120590,0.831013,0.800000,45.933909,6.005046,51.938954,4465.890625
120790,0.830984,0.815000,46.002984,6.018046,52.021031,4465.890625
120990,0.830982,0.830000,46.069667,6.031356,52.101023,4465.890625
121190,0.830908,0.790000,46.144311,6.042585,52.186896,4465.890625
121390,0.830835,0.790000,46.217927,6.054263,52.272190,4465.953125
121590,0.830923,0.880000,46.287838,6.067032,52.354869,4465.953125
121790,0.830921,0.830000,46.367711,6.080355,52.448066,4465.984375
121990,0.830893,0.815000,46.454486,6.093744,52.548230,4465.984375
122190,0.830829,0.795000,46.536986,6.105648,52.642634,4470.484375
122390,0.830827,0.830000,46.637012,6.117229,52.754241,4470.515625
122590,0.830746,0.785000,46.719104,6.129114,52.848218,4470.515625
122790,0.830665,0.785000,46.793030,6.143140,52.936170,4470.609375
122990,0.830619,0.805000,46.857656,6.155356,53.013012,4470.609375
123190,0.830601,0.820000,46.931681,6.167840,53.099521,4470.734375
123390,0.830617,0.840000,47.000629,6.181665,53.182294,4470.734375
123590,0.830528,0.780000,47.069383,6.193047,53.262431,4470.734375
123790,0.830606,0.875000,47.134300,6.204592,53.338892,4470.734375
123990,0.830570,0.810000,47.202836,6.216358,53.419194,4470.734375
124190,0.830578,0.835000,47.281897,6.230289,53.512186,4470.734375
124390,0.830568,0.825000,47.358933,6.244155,53.603089,4470.734375
124590,0.830541,0.815000,47.440173,6.257887,53.698060,4470.796875
124790,0.830488,0.800000,47.513816,6.269900,53.783716,4470.859375
124990,0.830478,0.825000,47.588057,6.282133,53.870190,4470.859375
125190,0.830469,0.825000,47.661888,6.294500,53.956388,4470.953125
125390,0.830459,0.825000,47.734192,6.307052,54.041244,4470.984375
125590,0.830381,0.785000,47.802947,6.318757,54.121704,4475.453125
125790,0.830354,0.815000,47.892305,6.331107,54.223412,4466.593750
125990,0.830379,0.845000,47.966799,6.344222,54.311020,4518.640625
126190,0.830370,0.825000,48.055613,6.355758,54.411371,4518.671875
126390,0.830335,0.810000,48.125457,6.367291,54.492747,4523.078125
126590,0.830317,0.820000,48.194697,6.378834,54.573531,4523.109375
126790,0.830308,0.825000,48.262122,6.390487,54.652609,4523.140625
126990,0.830368,0.865000,48.342660,6.401865,54.744525,4523.140625
127190,0.830367,0.830000,48.418028,6.415656,54.833684,4527.515625
127390,0.830349,0.820000,48.490759,6.428081,54.918841,4527.546875
127590,0.830306,0.805000,48.564149,6.439497,55.003646,4527.609375
127790,0.830306,0.830000,48.640755,6.451196,55.091951,4527.640625
127990,0.830356,0.860000,48.719533,6.462859,55.182392,4527.734375
128190,0.830355,0.830000,48.792519,6.474814,55.267333,4527.765625
128390,0.830329,0.815000,48.858728,6.489917,55.348644,4527.828125
128590,0.830304,0.815000,48.932698,6.501283,55.433982,4527.828125
128790,0.830244,0.795000,49.001651,6.513523,55.515175,4527.828125
128990,0.830353,0.895000,49.079496,6.525568,55.605064,4527.890625
129190,0.830310,0.805000,49.160934,6.538097,55.699030,4527.890625
129390,0.830327,0.840000,49.226319,6.549935,55.776254,4527.921875
129590,0.830201,0.755000,49.319972,6.562595,55.882568,4527.953125
129790,0.830225,0.845000,49.389741,6.575388,55.965129,4528.015625
129990,0.830167,0.795000,49.476981,6.587187,56.064168,4528.078125
130190,0.830150,0.820000,49.544964,6.598749,56.143713,4528.078125
130390,0.830100,0.800000,49.614790,6.610445,56.225235,4528.078125
130590,0.830033,0.790000,49.690963,6.621859,56.312823,4528.078125
130790,0.829959,0.785000,49.762389,6.634382,56.396771,4528.078125
130990,0.829992,0.850000,49.828963,6.645233,56.474196,4538.203125
131190,0.829934,0.795000,49.893346,6.657787,56.551133,4538.234375
131390,0.830000,0.870000,49.961641,6.670102,56.631743,4549.687500
131590,0.830082,0.880000,50.027146,6.682328,56.709475,4549.750000
131790,0.829943,0.745000,50.165379,6.695888,56.861267,4603.218750
131990,0.829934,0.825000,50.243435,6.708836,56.952271,4603.218750
132190,0.829885,0.800000,50.316935,6.720983,57.037918,4655.265625
132390,0.829747,0.745000,50.386586,6.733747,57.120333,4659.765625
132590,0.829715,0.810000,50.452626,6.744957,57.197583,4659.765625
132790,0.829707,0.825000,50.524557,6.757153,57.281710,4659.765625
132990,0.829667,0.805000,50.603504,6.768846,57.372350,4664.265625
133190,0.829627,0.805000,50.677011,6.780613,57.457624,4664.265625
133390,0.829595,0.810000,50.750343,6.792299,57.542642,4664.265625
133590,0.829620,0.845000,50.833831,6.804265,57.638096,4655.718750
133790,0.829596,0.815000,50.906491,6.818757,57.725248,4716.703125
133990,0.829540,0.795000,50.982136,6.831914,57.814049,4721.296875
134190,0.829525,0.820000,51.047909,6.842841,57.890750,4721.421875
134390,0.829518,0.825000,51.114537,6.855565,57.970102,4721.546875
134590,0.829551,0.850000,51.181009,6.868308,58.049317,4731.796875
134790,0.829575,0.845000,51.255611,6.880403,58.136014,4746.296875
134990,0.829568,0.825000,51.324016,6.892233,58.216250,4746.453125
135190,0.829561,0.825000,51.401293,6.905156,58.306449,4746.484375
135390,0.829593,0.850000,51.467403,6.916470,58.383874,4746.515625
135590,0.829570,0.815000,51.550573,6.928511,58.479084,4750.953125
135790,0.829626,0.865000,51.615743,6.941236,58.556979,4755.421875
135990,0.829611,0.820000,51.686102,6.955211,58.641312,4755.421875
136190,0.829643,0.850000,51.763507,6.965981,58.729487,4755.421875
136390,0.829557,0.775000,51.829286,6.978324,58.807610,4755.515625
136590,0.829573,0.840000,51.914548,6.990973,58.905522,4755.546875
136790,0.829535,0.805000,51.981216,7.003878,58.985093,4755.578125
136990,0.829520,0.820000,52.047155,7.016683,59.063838,4755.578125
137190,0.829481,0.805000,52.132413,7.029765,59.162178,4755.578125
137390,0.829537,0.865000,52.212464,7.044806,59.257270,4755.609375
137590,0.829475,0.790000,52.285984,7.058778,59.344762,4828.234375
137790,0.829390,0.775000,52.368601,7.072875,59.441476,4828.546875
137990,0.829367,0.815000,52.437778,7.087724,59.525502,4828.578125
138190,0.829275,0.770000,52.508119,7.102968,59.611086,4828.671875
138390,0.829315,0.855000,52.575599,7.114570,59.690169,4828.734375
138590,0.829323,0.835000,52.652927,7.127867,59.780794,4828.765625
138790,0.829208,0.755000,52.717138,7.141383,59.858521,4828.796875
